customer_id,order_date,amount,channel
C02138,2025-08-13,3293.0,Store
C02138,2025-10-08,5922.0,App
C02138,2026-02-11,4588.0,Web
C02139,2025-05-31,4912.0,App
C02139,2025-10-16,3199.0,Web
C02139,2025-12-06,6005.0,App
C02139,2026-01-04,2485.0,App
C02139,2026-03-17,4572.0,Store
C02139,2026-05-15,2535.0,Store
C02139,2026-06-01,2282.0,App
C02140,2025-03-09,4501.0,App
C02140,2025-04-11,3763.0,Store
C02140,2025-05-31,2870.0,Web
C02140,2025-08-19,3337.0,App
C02140,2025-11-21,2742.0,Web
C02140,2026-03-27,4171.0,App
C02140,2026-04-10,2110.0,App
C02140,2026-04-23,3669.0,App
C02141,2025-06-02,2498.0,Web
C02141,2025-08-05,3749.0,App
C02141,2025-10-03,2749.0,Web
C02141,2026-03-04,2274.0,Web
C02141,2026-03-30,3718.0,Web
C02142,2025-03-14,8394.0,Store
C02142,2025-05-09,13285.0,Web
C02142,2025-05-14,4885.0,App
C02142,2025-05-21,6262.0,App
C02142,2025-07-08,5693.0,Web
C02142,2025-08-17,4156.0,Web
C02142,2025-10-07,4138.0,App
C02142,2025-10-19,5459.0,App
C02142,2025-10-28,6142.0,Store
C02142,2025-12-03,11580.0,App
C02142,2025-12-10,9973.0,Web
C02142,2025-12-19,5294.0,App
C02142,2025-12-24,9246.0,Web
C02142,2026-01-04,5333.0,App
C02142,2026-01-12,6841.0,Web
C02142,2026-01-18,7901.0,Web
C02142,2026-02-07,14763.0,App
C02143,2025-03-07,4713.0,App
C02143,2025-05-31,2117.0,Web
C02143,2025-07-15,7317.0,Web
C02143,2025-09-15,8588.0,Store
C02143,2025-10-15,3206.0,Web
C02143,2026-01-09,3776.0,Web
C02144,2025-10-03,4736.0,Web
C02144,2025-10-14,3042.0,App
C02144,2026-02-11,4037.0,App
C02145,2026-06-22,15066.0,App
C02145,2026-07-04,3101.0,Web
C02146,2025-03-01,4787.0,App
C02146,2025-08-14,3408.0,App
C02146,2025-09-07,1908.0,Web
C02146,2026-01-17,9324.0,App
C02146,2026-04-10,3846.0,Web
C02147,2025-07-10,5337.0,Web
C02147,2025-09-04,5698.0,Web
C02147,2025-09-09,3868.0,Web
C02147,2025-09-26,7674.0,Web
C02147,2025-10-13,3453.0,App
C02147,2025-11-22,3093.0,Web
C02147,2025-12-12,4899.0,App
C02147,2026-02-12,2660.0,App
C02147,2026-02-16,3680.0,Web
C02147,2026-03-16,5123.0,Web
C02147,2026-04-22,6193.0,Web
C02147,2026-06-11,4547.0,App
C02148,2025-05-22,2503.0,Web
C02148,2025-06-15,4575.0,App
C02148,2025-09-29,2788.0,Web
C02148,2026-01-04,2861.0,Web
C02148,2026-02-13,1962.0,Web
C02148,2026-04-09,3456.0,App
C02148,2026-08-08,1946.0,Store
C02149,2025-08-27,5892.0,Web
C02149,2025-10-12,3539.0,Web
C02149,2026-02-17,4644.0,Web
C02149,2026-04-08,4991.0,Store
C02150,2025-07-31,8052.0,Web
C02150,2025-10-14,8590.0,Web
C02150,2025-11-04,4672.0,Web
C02150,2025-12-11,3945.0,App
C02150,2026-01-01,6199.0,Web
C02150,2026-02-23,4052.0,App
C02150,2026-03-24,2921.0,Web
C02150,2026-04-27,2618.0,Web
C02150,2026-06-02,2536.0,App
C02151,2025-06-14,2751.0,App
C02151,2025-07-30,7686.0,Web
C02152,2025-05-03,10529.0,Web
C02152,2025-05-20,6294.0,Web
C02152,2025-05-25,3870.0,Store
C02152,2025-06-02,4304.0,Web
C02152,2025-06-07,12320.0,App
C02152,2025-07-15,7324.0,Web
C02152,2025-08-22,4535.0,Web
C02152,2025-09-15,4737.0,Web
C02152,2025-10-14,8158.0,App
C02152,2025-10-19,7850.0,App
C02152,2025-11-09,13434.0,App
C02152,2025-11-18,7316.0,Web
C02152,2025-11-24,8614.0,App
C02152,2025-12-23,7415.0,App
C02152,2026-01-13,10022.0,App
C02152,2026-01-18,13932.0,Web
C02152,2026-02-22,10472.0,App
C02152,2026-03-08,15000.0,App
C02152,2026-04-01,9093.0,Web
C02152,2026-04-11,4319.0,Web
C02152,2026-04-29,5639.0,App
C02152,2026-05-25,10029.0,App
C02152,2026-05-31,6915.0,Web
C02152,2026-07-12,7530.0,App
C02152,2026-08-05,5667.0,App
C02152,2026-08-24,12475.0,App
C02152,2026-08-25,12861.0,Web
C02153,2025-06-21,3486.0,Web
C02153,2025-08-28,2232.0,App
C02153,2025-11-05,4633.0,App
C02153,2026-02-06,3438.0,Web
C02153,2026-02-26,2827.0,Web
C02153,2026-04-10,4728.0,Store
C02153,2026-07-07,3157.0,Web
C02154,2025-05-11,4578.0,Web
C02154,2025-06-20,2492.0,App
C02154,2025-10-15,1600.0,Store
C02154,2025-11-09,4288.0,Web
C02154,2026-04-13,6066.0,App
C02154,2026-04-25,2439.0,Web
C02154,2026-05-14,3936.0,Web
C02154,2026-06-16,2749.0,App
C02154,2026-07-21,7547.0,Web
C02155,2025-06-10,3102.0,Web
C02155,2025-07-03,1266.0,Web
C02155,2025-07-25,2419.0,Web
C02156,2025-06-06,2225.0,Web
C02156,2025-07-09,2047.0,Web
C02156,2025-09-07,3252.0,Web
C02156,2026-01-07,3430.0,App
C02156,2026-04-01,1926.0,Store
C02157,2025-03-25,2561.0,App
C02157,2025-04-10,4620.0,App
C02157,2025-05-28,3332.0,Web
C02157,2025-08-02,2805.0,App
C02157,2025-08-06,1284.0,Web
C02157,2025-08-15,4052.0,Web
C02157,2025-09-03,4179.0,Web
C02157,2025-09-29,7939.0,Web
C02157,2025-10-20,7018.0,Web
C02157,2025-11-01,5619.0,App
C02157,2025-12-12,6200.0,Web
C02157,2026-01-20,6489.0,Web
C02157,2026-02-10,5610.0,Web
C02157,2026-03-27,8031.0,App
C02157,2026-04-26,2778.0,App
C02158,2026-07-11,4548.0,App
C02158,2026-08-16,2436.0,App
C02159,2025-04-25,9196.0,Web
C02159,2025-05-16,5538.0,Web
C02159,2025-05-22,5448.0,Web
C02159,2025-05-26,6960.0,Web
C02159,2025-07-20,4435.0,Web
C02159,2025-08-13,6783.0,Store
C02159,2025-08-17,4807.0,Store
C02159,2025-09-12,4492.0,Store
C02159,2025-09-25,6535.0,App
C02159,2025-10-23,10825.0,Store
C02159,2025-11-24,9083.0,Web
C02159,2025-12-17,5832.0,Web
C02159,2026-01-01,6662.0,Store
C02159,2026-01-20,5833.0,App
C02160,2025-04-12,5232.0,Store
C02160,2025-05-04,11123.0,App
C02160,2025-06-02,12983.0,App
C02160,2025-06-04,6153.0,Web
C02160,2025-06-13,12497.0,Web
C02160,2025-06-26,4148.0,Web
C02160,2025-07-05,7174.0,Web
C02160,2025-07-22,3014.0,App
C02160,2025-08-05,10418.0,App
C02160,2025-08-10,4404.0,Web
C02160,2025-09-02,3801.0,Web
C02160,2025-09-08,8248.0,Store
C02160,2025-09-25,10815.0,Web
C02160,2025-10-01,6531.0,Web
C02160,2025-10-18,7892.0,Web
C02160,2025-10-31,13941.0,Web
C02160,2025-11-15,5395.0,Web
C02160,2025-12-03,5337.0,Web
C02160,2025-12-30,11003.0,App
C02160,2026-01-09,8139.0,Web
C02160,2026-01-14,12390.0,Web
C02160,2026-01-27,4781.0,App
C02160,2026-02-24,4023.0,Web
C02160,2026-02-25,4555.0,App
C02160,2026-03-02,9636.0,Web
C02160,2026-03-15,11455.0,Web
C02160,2026-04-13,10946.0,Web
C02160,2026-04-22,9139.0,App
C02160,2026-05-05,11666.0,Web
C02160,2026-05-14,6084.0,Store
C02160,2026-05-25,3755.0,Web
C02160,2026-06-18,4273.0,App
C02160,2026-07-14,4525.0,App
C02160,2026-08-08,3822.0,Store
C02161,2025-04-02,5579.0,Web
C02161,2025-04-20,6035.0,Store
C02161,2025-05-09,18601.0,Web
C02161,2025-06-17,5638.0,Web
C02161,2025-06-30,6617.0,Store
C02161,2025-07-08,7746.0,App
C02161,2025-07-31,7941.0,Web
C02161,2025-08-17,5681.0,App
C02161,2025-09-08,10452.0,App
C02161,2025-10-31,7462.0,App
C02161,2025-11-10,7337.0,Web
C02161,2025-11-20,5572.0,Web
C02162,2026-07-12,4199.0,App
C02162,2026-07-30,3952.0,App
C02163,2025-06-23,8113.0,Web
C02163,2025-07-19,9679.0,Store
C02163,2025-08-22,9371.0,Web
C02163,2025-09-22,9920.0,App
C02163,2025-10-07,6518.0,Web
C02163,2025-10-12,9960.0,App
C02163,2025-11-24,15362.0,Web
C02163,2025-11-29,9338.0,Web
C02163,2025-12-03,5298.0,App
C02163,2025-12-21,8191.0,Web
C02164,2025-06-19,12909.0,Web
C02164,2025-06-24,9894.0,Store
C02164,2025-07-14,5558.0,Web
C02164,2025-08-08,7409.0,App
C02164,2025-08-29,11527.0,App
C02164,2025-09-23,6899.0,Web
C02164,2025-10-16,9541.0,App
C02164,2025-11-06,6679.0,App
C02164,2025-11-18,6361.0,Web
C02164,2025-11-29,2791.0,Store
C02164,2026-01-23,6123.0,Web
C02165,2025-06-09,5370.0,App
C02165,2025-07-09,4406.0,Web
C02165,2025-12-17,2933.0,App
C02165,2026-02-04,2312.0,Web
C02165,2026-03-04,9648.0,Web
C02166,2026-07-10,9685.0,Store
C02166,2026-07-18,3278.0,Web
C02167,2025-08-16,2656.0,Web
C02167,2025-11-06,3333.0,App
C02167,2026-02-24,7964.0,App
C02167,2026-04-02,2803.0,App
C02168,2025-06-28,8199.0,Web
C02168,2025-07-31,11435.0,App
C02168,2025-08-07,7455.0,Web
C02168,2025-08-19,6592.0,App
C02168,2025-09-09,5751.0,App
C02168,2025-09-25,5365.0,Store
C02169,2026-07-29,2031.0,Store
C02170,2025-06-30,3414.0,App
C02170,2025-07-04,3827.0,Store
C02170,2025-07-26,6177.0,Web
C02171,2025-05-22,7792.0,Web
C02171,2025-05-31,6398.0,App
C02171,2025-06-16,5753.0,Web
C02171,2025-07-04,4960.0,Web
C02171,2025-07-22,11205.0,App
C02171,2025-07-30,4009.0,Web
C02171,2025-08-10,6214.0,Web
C02171,2025-08-18,9608.0,Web
C02171,2025-09-23,3925.0,App
C02171,2025-10-31,7509.0,Web
C02171,2025-11-17,5201.0,Web
C02172,2026-06-20,5336.0,Web
C02172,2026-07-03,2600.0,Web
C02173,2025-07-06,2939.0,Web
C02174,2025-05-31,5118.0,App
C02174,2025-07-03,5660.0,Web
C02174,2025-09-09,6228.0,Web
C02174,2025-09-23,6017.0,App
C02174,2025-10-16,4394.0,Web
C02174,2025-12-05,2914.0,Web
C02174,2026-01-11,5641.0,Web
C02174,2026-03-03,5530.0,Web
C02174,2026-04-29,2973.0,Web
C02175,2025-07-14,7979.0,Web
C02175,2025-07-19,4739.0,App
C02175,2025-09-07,6209.0,App
C02175,2025-10-21,11483.0,App
C02175,2025-11-14,4080.0,App
C02175,2025-11-18,6754.0,App
C02175,2025-12-12,9559.0,Web
C02175,2026-01-06,8822.0,Web
C02176,2025-06-10,2798.0,Store
C02176,2025-06-15,1444.0,Web
C02176,2025-07-25,2877.0,Web
C02177,2025-05-07,6848.0,Web
C02177,2025-05-23,4007.0,Store
C02177,2025-06-01,6447.0,Web
C02177,2025-06-22,11816.0,Web
C02177,2025-07-02,5726.0,App
C02177,2025-07-16,15134.0,Web
C02177,2025-07-29,9370.0,Store
C02177,2025-08-12,6710.0,App
C02177,2025-09-13,7634.0,Web
C02177,2025-09-26,8042.0,Web
C02177,2025-10-30,5764.0,App
C02177,2025-11-01,6103.0,App
C02177,2025-11-11,14179.0,Web
C02177,2025-11-13,11891.0,Web
C02178,2025-07-08,2976.0,Web
C02178,2025-08-12,3489.0,App
C02178,2025-11-27,1955.0,Web
C02178,2026-02-01,2992.0,App
C02179,2026-06-18,2552.0,Web
C02179,2026-07-07,4384.0,Store
C02180,2025-07-06,3918.0,Web
C02180,2025-10-12,3946.0,Web
C02180,2025-11-03,4303.0,App
C02180,2026-01-20,3191.0,Web
C02181,2025-07-24,3730.0,App
C02181,2025-09-30,6311.0,App
C02181,2025-12-06,1424.0,App
C02181,2026-03-04,3783.0,App
C02181,2026-03-22,4059.0,Store
C02182,2025-06-07,2899.0,Web
C02182,2025-09-26,2722.0,Web
C02182,2025-10-18,4525.0,App
C02182,2025-10-31,2845.0,Store
C02182,2026-01-24,5424.0,App
C02182,2026-02-04,3327.0,Store
C02182,2026-03-26,4520.0,Web
C02183,2025-05-17,1727.0,Web
C02183,2025-10-04,5322.0,Web
C02183,2025-12-02,2791.0,Web
C02183,2026-01-11,2818.0,App
C02184,2025-07-30,5058.0,Web
C02184,2025-08-29,5454.0,Web
C02184,2025-09-08,2929.0,App
C02184,2025-10-02,4379.0,Web
C02184,2025-11-03,5565.0,App
C02184,2025-12-13,4938.0,Web
C02184,2026-01-22,4727.0,Web
C02184,2026-02-16,4100.0,Web
C02184,2026-04-14,3330.0,App
C02184,2026-05-15,6049.0,Web
C02184,2026-05-22,9333.0,Web
C02185,2025-07-22,1183.0,Store
C02185,2025-07-26,1410.0,Web
C02185,2025-09-10,2260.0,Web
C02186,2025-06-14,5300.0,Web
C02186,2025-06-25,3439.0,Store
C02186,2025-09-19,3182.0,Web
C02186,2025-10-09,3990.0,Web
C02186,2025-10-22,5144.0,Web
C02186,2025-11-16,6161.0,Store
C02186,2026-01-12,4472.0,App
C02186,2026-02-15,5504.0,Web
C02186,2026-04-30,1663.0,Web
C02186,2026-06-07,4941.0,Web
C02186,2026-07-18,3601.0,App
C02187,2025-05-17,5570.0,App
C02187,2025-07-13,5401.0,App
C02187,2025-09-08,1082.0,Web
C02187,2025-10-27,4528.0,Store
C02187,2026-01-10,4516.0,Web
C02188,2025-04-02,2513.0,Store
C02188,2025-05-20,3292.0,Web
C02188,2025-05-24,2984.0,App
C02189,2026-07-09,3666.0,Web
C02189,2026-07-12,3576.0,App
C02190,2025-04-11,2773.0,Web
C02190,2025-07-30,2100.0,Web
C02190,2026-03-30,2678.0,Web
C02190,2026-07-04,2335.0,Web
C02191,2025-03-18,2260.0,Web
C02191,2025-05-12,5724.0,App
C02191,2025-06-13,3182.0,App
C02191,2025-11-16,5800.0,Web
C02191,2025-12-26,5940.0,Web
C02191,2026-01-14,6339.0,Web
C02191,2026-02-10,3672.0,App
C02191,2026-03-20,6063.0,App
C02191,2026-04-26,8546.0,App
C02191,2026-05-13,4108.0,App
C02191,2026-07-18,4322.0,Web
C02192,2025-07-13,2797.0,App
C02192,2025-07-18,2157.0,Web
C02193,2025-05-10,2672.0,App
C02193,2025-08-25,5847.0,App
C02193,2025-10-26,4134.0,Web
C02193,2026-01-12,4097.0,Store
C02194,2025-06-09,7252.0,Web
C02194,2025-06-23,7386.0,Store
C02194,2025-07-27,5506.0,Web
C02194,2025-08-11,3522.0,App
C02194,2025-09-08,1882.0,Store
C02194,2025-10-27,5735.0,Web
C02194,2025-12-15,4315.0,Web
C02194,2026-02-22,6357.0,App
C02194,2026-04-11,6103.0,Web
C02194,2026-05-20,5864.0,Store
C02194,2026-07-26,5095.0,Web
C02195,2025-07-16,770.0,App
C02195,2025-07-22,1504.0,App
C02195,2025-08-25,1784.0,App
C02196,2025-09-23,2746.0,Web
C02196,2025-11-25,8429.0,Web
C02196,2025-12-05,2501.0,Store
C02197,2025-03-07,3524.0,Web
C02197,2025-04-18,3711.0,Web
C02197,2025-05-14,7768.0,Web
C02197,2025-06-07,6491.0,App
C02197,2025-07-06,10891.0,App
C02197,2025-08-16,1602.0,Web
C02197,2025-09-01,5510.0,App
C02197,2025-09-13,1714.0,Web
C02197,2025-09-19,4377.0,Web
C02197,2025-10-27,4066.0,Web
C02197,2025-11-28,2808.0,Web
C02197,2025-12-10,3486.0,Web
C02197,2026-01-09,3939.0,Web
C02197,2026-01-17,5288.0,App
C02197,2026-02-20,2806.0,Web
C02197,2026-03-23,3305.0,Web
C02197,2026-05-16,5464.0,Web
C02197,2026-05-24,5917.0,Web
C02197,2026-05-27,12706.0,Web
C02197,2026-08-19,4745.0,Web
C02198,2025-08-08,3584.0,App
C02198,2025-08-31,2345.0,Web
C02199,2026-06-27,6324.0,App
C02199,2026-07-10,5126.0,Web
C02200,2025-04-08,1708.0,Web
C02200,2025-05-04,2469.0,App
C02200,2025-05-19,2773.0,Store
C02201,2025-06-18,3663.0,Web
C02201,2025-07-19,5792.0,App
C02201,2025-08-05,7701.0,Web
C02201,2025-09-10,4926.0,App
C02201,2025-10-19,6847.0,Web
C02201,2025-12-07,4435.0,Web
C02201,2026-01-08,7809.0,Store
C02201,2026-02-23,3404.0,App
C02201,2026-05-11,2481.0,App
C02201,2026-05-23,3967.0,Web
C02201,2026-06-03,4456.0,Web
C02202,2025-03-24,3090.0,App
C02202,2025-05-10,3971.0,App
C02202,2025-10-12,2536.0,App
C02202,2026-01-11,2543.0,Store
C02202,2026-03-24,2062.0,App
C02203,2025-06-11,1693.0,App
C02203,2025-06-15,3256.0,App
C02203,2025-07-27,3942.0,App
C02203,2025-09-20,2234.0,App
C02203,2025-10-31,2162.0,Web
C02203,2026-03-01,3063.0,Store
C02203,2026-05-27,4095.0,App
C02203,2026-07-10,2451.0,Web
C02204,2025-05-05,3887.0,App
C02204,2025-05-16,6390.0,Web
C02204,2025-06-15,7580.0,Store
C02204,2025-06-26,2724.0,App
C02204,2025-10-02,8213.0,App
C02204,2025-10-18,4604.0,Web
C02204,2026-01-13,4456.0,App
C02204,2026-03-22,4317.0,App
C02204,2026-04-16,4585.0,Web
C02204,2026-05-05,2474.0,App
C02204,2026-06-01,5431.0,App
C02205,2026-06-17,5234.0,Web
C02205,2026-08-10,4751.0,Web
C02206,2025-06-21,3950.0,Store
C02206,2025-09-13,1916.0,Web
C02206,2025-09-29,5903.0,Web
C02207,2025-07-28,5927.0,Web
C02207,2025-09-08,2376.0,Web
C02207,2025-12-22,3229.0,Web
C02207,2026-03-17,3635.0,Store
C02207,2026-04-26,5384.0,Web
C02208,2025-07-12,7095.0,Web
C02208,2025-07-23,8974.0,App
C02208,2025-08-02,8250.0,Web
C02208,2025-08-08,14749.0,Web
C02208,2025-09-08,6053.0,Web
C02208,2025-09-15,6829.0,App
C02208,2025-09-17,11017.0,Web
C02208,2025-09-24,7189.0,Web
C02208,2025-10-16,11948.0,Web
C02208,2025-11-02,9389.0,App
C02208,2025-11-14,7419.0,Web
C02208,2025-12-14,7026.0,App
C02208,2025-12-18,6498.0,App
C02208,2025-12-30,6969.0,App
C02208,2026-01-07,5247.0,Web
C02209,2025-05-11,2247.0,Web
C02209,2025-06-05,3966.0,App
C02209,2025-08-09,3611.0,App
C02209,2025-08-25,5996.0,Web
C02209,2025-09-11,5551.0,App
C02209,2025-10-22,8413.0,Web
C02209,2025-11-20,3777.0,App
C02209,2026-01-15,5409.0,App
C02209,2026-02-16,6206.0,Web
C02209,2026-04-13,11542.0,Web
C02209,2026-04-25,5494.0,Store
C02209,2026-05-08,4528.0,Web
C02209,2026-07-01,4853.0,Web
C02209,2026-08-16,5560.0,Web
C02210,2025-07-01,6874.0,Web
C02210,2025-07-17,6461.0,Store
C02210,2025-08-06,4092.0,Web
C02210,2025-09-19,5536.0,Web
C02210,2025-11-16,3486.0,App
C02210,2025-11-25,2314.0,Web
C02210,2026-01-13,7276.0,Web
C02210,2026-01-18,3512.0,Web
C02210,2026-02-01,9485.0,Web
C02210,2026-04-07,6571.0,Web
C02211,2025-03-19,4989.0,Web
C02211,2025-04-07,3955.0,App
C02211,2025-05-05,1855.0,App
C02211,2025-07-16,1609.0,Web
C02211,2025-12-21,4238.0,App
C02211,2026-01-14,4031.0,App
C02211,2026-03-05,5579.0,Web
C02212,2025-03-19,1216.0,Store
C02212,2025-04-11,1879.0,Web
C02212,2025-04-19,3133.0,Web
C02213,2025-03-26,5599.0,Web
C02213,2025-07-07,2789.0,Web
C02213,2025-09-25,2915.0,Web
C02213,2025-11-23,3167.0,Web
C02213,2026-01-16,2685.0,App
C02213,2026-04-05,4695.0,Web
C02213,2026-04-30,2193.0,Store
C02214,2025-08-02,2688.0,Web
C02214,2025-08-12,1458.0,App
C02214,2025-09-07,3366.0,Store
C02215,2025-08-06,4048.0,Web
C02215,2025-12-05,3089.0,Store
C02215,2026-02-14,5325.0,Web
C02216,2025-06-01,3644.0,Store
C02216,2025-07-16,3240.0,App
C02216,2025-08-31,5124.0,Store
C02216,2025-10-09,3172.0,App
C02216,2026-02-25,3676.0,Web
C02216,2026-05-03,3643.0,App
C02216,2026-06-09,4702.0,App
C02217,2025-05-26,7008.0,App
C02217,2025-06-05,3741.0,Store
C02217,2025-07-03,6230.0,Web
C02217,2025-07-25,4579.0,App
C02217,2025-07-27,3603.0,App
C02217,2025-10-05,5329.0,Web
C02217,2026-01-16,3945.0,Store
C02217,2026-03-04,6870.0,Web
C02217,2026-04-06,3101.0,Store
C02217,2026-04-28,5050.0,Web
C02217,2026-06-07,3444.0,Web
C02218,2025-03-17,2689.0,Web
C02218,2025-05-09,3929.0,Store
C02218,2025-07-20,2745.0,App
C02218,2025-08-08,2169.0,Web
C02218,2025-09-28,1853.0,Store
C02218,2025-11-01,2096.0,App
C02218,2025-11-16,4151.0,Web
C02218,2026-02-05,5747.0,App
C02219,2025-09-28,1959.0,App
C02219,2025-12-02,2394.0,App
C02219,2026-03-17,7753.0,App
C02219,2026-05-01,2716.0,App
C02219,2026-07-14,3148.0,App
C02219,2026-07-22,2096.0,Web
C02220,2026-07-08,3017.0,App
C02220,2026-07-13,4198.0,App
C02221,2025-03-19,4875.0,Web
C02221,2025-05-07,11914.0,Store
C02221,2025-06-03,5472.0,Store
C02221,2025-07-05,6083.0,Web
C02221,2025-09-05,5332.0,Web
C02221,2025-09-20,8152.0,Web
C02221,2025-09-26,7779.0,App
C02221,2025-10-27,13903.0,Web
C02221,2025-11-14,5847.0,App
C02221,2025-12-22,8473.0,Web
C02221,2025-12-25,3645.0,App
C02222,2025-04-10,3580.0,Web
C02222,2025-04-29,2665.0,Web
C02222,2025-05-12,9602.0,App
C02223,2025-06-10,9025.0,App
C02223,2025-07-11,4806.0,Web
C02223,2025-09-01,12640.0,Web
C02223,2025-09-27,5916.0,App
C02223,2025-11-16,6403.0,App
C02223,2025-11-26,9176.0,App
C02223,2026-01-03,5471.0,Store
C02224,2025-04-15,4333.0,Web
C02224,2025-05-02,4717.0,App
C02224,2025-06-23,5136.0,Store
C02224,2025-08-26,2406.0,Web
C02224,2025-09-16,13210.0,Web
C02224,2025-10-17,4698.0,App
C02224,2025-11-08,9515.0,App
C02224,2025-12-27,3288.0,Web
C02224,2026-03-18,5837.0,App
C02224,2026-03-19,2875.0,Web
C02224,2026-04-11,1458.0,Web
C02225,2025-09-29,3272.0,App
C02225,2025-10-04,3219.0,App
C02225,2025-12-10,8536.0,Web
C02225,2026-04-24,5592.0,Web
C02225,2026-04-26,1959.0,App
C02225,2026-05-18,2403.0,App
C02225,2026-07-03,2567.0,Web
C02226,2026-06-21,5178.0,App
C02226,2026-07-03,6206.0,Web
C02227,2025-05-18,4322.0,Store
C02227,2025-11-07,3819.0,Store
C02227,2026-01-30,4586.0,Store
C02227,2026-03-14,3991.0,Web
C02228,2025-06-23,4905.0,Web
C02228,2025-07-26,6501.0,App
C02228,2025-09-13,5086.0,Web
C02228,2025-10-17,2347.0,Web
C02228,2025-12-14,4308.0,App
C02228,2026-01-08,5390.0,App
C02228,2026-01-21,5152.0,Web
C02228,2026-01-30,3697.0,App
C02228,2026-05-08,3794.0,App
C02228,2026-06-23,3537.0,Web
C02228,2026-07-05,2367.0,Web
C02229,2025-03-23,5523.0,App
C02229,2025-04-10,15100.0,Store
C02229,2025-04-25,7109.0,Web
C02229,2025-05-08,5936.0,Web
C02229,2025-05-18,6250.0,Web
C02229,2025-05-31,8811.0,Store
C02229,2025-06-10,6371.0,App
C02229,2025-07-05,7884.0,Web
C02229,2025-07-24,16885.0,Store
C02229,2025-08-10,4342.0,Web
C02229,2025-08-28,6528.0,Web
C02229,2025-09-08,7688.0,Web
C02229,2025-09-29,4058.0,Web
C02229,2025-10-28,9017.0,Store
C02229,2025-11-20,10294.0,Web
C02229,2025-12-18,4629.0,App
C02229,2026-01-11,7313.0,Web
C02229,2026-01-31,8023.0,Web
C02229,2026-02-06,9201.0,Store
C02229,2026-02-15,19150.0,App
C02229,2026-02-18,5805.0,Store
C02229,2026-03-19,9082.0,Web
C02229,2026-03-25,7196.0,Web
C02229,2026-04-02,6779.0,Web
C02229,2026-04-14,7568.0,Web
C02229,2026-04-26,8688.0,Web
C02229,2026-05-10,7550.0,Web
C02229,2026-06-08,8286.0,Web
C02229,2026-06-28,7316.0,Web
C02229,2026-07-21,5421.0,Web
C02229,2026-07-28,10046.0,Web
C02230,2025-05-05,2452.0,Web
C02230,2025-06-16,1379.0,App
C02230,2025-07-24,4799.0,Web
C02231,2026-07-06,4306.0,Web
C02231,2026-08-05,3923.0,Web
C02232,2025-08-07,3285.0,Web
C02232,2025-08-17,2923.0,App
C02232,2025-09-03,2186.0,App
C02233,2025-06-23,7751.0,Web
C02233,2025-09-10,2839.0,Web
C02233,2025-10-28,5553.0,Web
C02233,2025-11-18,4871.0,Web
C02233,2025-12-13,4931.0,App
C02233,2026-01-22,4220.0,Web
C02233,2026-02-21,4919.0,Web
C02233,2026-04-17,1432.0,Web
C02233,2026-05-01,7592.0,App
C02233,2026-05-15,2705.0,Store
C02234,2025-03-26,3317.0,App
C02234,2025-04-06,3632.0,Web
C02234,2025-06-12,3843.0,Web
C02234,2025-12-16,4148.0,Store
C02235,2025-04-12,4967.0,Web
C02235,2025-06-20,4676.0,App
C02235,2025-07-15,2334.0,Web
C02235,2025-08-14,2699.0,Store
C02235,2025-10-01,3038.0,App
C02235,2025-12-23,5818.0,Store
C02235,2026-01-24,2070.0,Web
C02235,2026-02-05,1087.0,Web
C02235,2026-03-28,2614.0,Web
C02236,2025-03-14,1436.0,App
C02236,2025-06-27,3723.0,App
C02236,2025-07-18,3959.0,App
C02236,2025-09-18,2200.0,App
C02236,2025-12-04,4231.0,Store
C02237,2025-03-05,5841.0,Store
C02237,2025-06-09,3841.0,App
C02237,2025-07-29,3042.0,Web
C02237,2025-08-01,4302.0,App
C02237,2025-09-18,3597.0,Web
C02237,2025-09-29,3389.0,App
C02237,2025-11-09,6229.0,Store
C02237,2025-12-30,7245.0,App
C02237,2026-02-09,4507.0,Web
C02237,2026-04-10,4605.0,App
C02237,2026-04-28,3433.0,Web
C02237,2026-06-19,3017.0,Web
C02238,2026-06-23,2805.0,App
C02238,2026-08-03,3234.0,Web
C02239,2025-03-09,7592.0,App
C02239,2025-03-26,6937.0,Web
C02239,2025-04-07,4895.0,Web
C02239,2025-04-14,5140.0,App
C02239,2025-04-21,6333.0,Store
C02239,2025-05-03,10973.0,Store
C02239,2025-06-01,8318.0,Web
C02239,2025-08-29,6828.0,App
C02239,2025-09-05,6432.0,Web
C02239,2025-09-22,4689.0,Web
C02239,2025-10-06,5150.0,Web
C02239,2025-11-05,7447.0,Web
C02240,2025-04-21,3199.0,Web
C02240,2025-08-17,3039.0,Web
C02240,2025-08-26,1411.0,App
C02241,2026-07-20,7836.0,Web
C02241,2026-07-27,1851.0,App
C02242,2025-04-07,7657.0,Web
C02242,2025-05-30,6837.0,Web
C02242,2025-07-13,2467.0,Web
C02242,2025-08-27,5757.0,Web
C02242,2025-08-29,6294.0,Web
C02242,2025-10-15,4516.0,App
C02242,2025-11-26,8412.0,App
C02242,2025-12-18,2430.0,Web
C02242,2025-12-26,1953.0,Web
C02242,2026-01-28,7067.0,App
C02242,2026-03-26,3334.0,App
C02242,2026-06-05,4552.0,Web
C02243,2025-06-20,4187.0,App
C02243,2025-07-27,4238.0,Web
C02243,2025-08-21,7004.0,Store
C02243,2025-11-05,7266.0,Store
C02243,2025-11-11,4930.0,Store
C02243,2025-11-22,8583.0,Web
